path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,features
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-06-02-01-01-03.wav,03,01,06,02,01,01,03,"[-7.08469103e+00  1.69976362e+00 -1.41185731e-01  3.45593950e-01
  1.31133847e-01  3.90253405e-01  4.12153732e-02  1.61472471e-01
 -2.75115736e-02  1.09818823e-01 -1.80731356e-02 -2.12411460e-02
  1.96101674e-01  1.53723034e-01 -1.01930287e-01  1.04521697e-01
  1.18960931e-01  1.12666545e-01  1.28739299e-01  1.12577906e-01
  4.37932545e-02  6.58499868e-02  1.42438539e-01  9.08617821e-02
  2.77566268e-03  8.51148881e-02  7.91934605e-02  1.11521779e-01
  2.85919787e-02  8.40664578e-02  1.03131477e-01  1.32303371e-01
  1.37963491e-01  1.45130270e-01  1.26915390e-01  1.71198681e-01
  1.63611663e-01  1.83128542e-01  1.57712765e-01  1.63156130e-01
  9.68894363e-02  9.75210068e-02  9.81704353e-02  9.96259602e-02
  1.00520335e-01  1.00658220e-01  9.98134583e-02  1.00012290e-01
  1.00047289e-01  9.92916325e-02  9.83814322e-02  9.78318444e-02
  9.07080127e-02  9.01593964e-02]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-08-01-01-02-03.wav,03,01,08,01,01,02,03,"[-7.22183906  1.01123898  0.04197428  0.25279032  0.13100989  0.2738184
  0.05111339  0.13889299  0.01067762  0.13058677  0.11687765  0.0818768
  0.11497863  0.14884414  0.05955477  0.10536523  0.11801654  0.12316194
  0.08544953  0.08554933  0.10004218  0.10573625  0.10346187  0.10032688
  0.08741469  0.10214177  0.09862395  0.14534636  0.1045971   0.11777807
  0.12592008  0.1125334   0.10886911  0.11898773  0.11520428  0.15473803
  0.13959179  0.12535339  0.13617311  0.13105539  0.12915505  0.12907359
  0.12951415  0.1305711   0.13089093  0.13056497  0.13033696  0.1300547
  0.12980807  0.12997688  0.12981832  0.1296622   0.12369548  0.12304403]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-01-01-01-01-03.wav,03,01,01,01,01,01,03,"[-7.22636925  0.98308331  0.11661422  0.25503267  0.1733048   0.23668774
  0.0945925   0.07488201  0.0330375   0.11042272  0.11889599  0.05001866
  0.11361623  0.13344525  0.08205609  0.11376649  0.11903842  0.09503803
  0.10093723  0.11115615  0.09949372  0.10334031  0.13149839  0.09233287
  0.09100084  0.10552383  0.08046016  0.11050521  0.0981594   0.09843195
  0.1114777   0.12122842  0.11774541  0.10796552  0.11535456  0.109703
  0.11825539  0.12431773  0.10810966  0.12020588  0.13966312  0.13957461
  0.13949017  0.13992539  0.1407976   0.14013765  0.13926198  0.139424
  0.13967507  0.13942225  0.13942284  0.13963461  0.13490768  0.13429635]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-05-01-01-01-03.wav,03,01,05,01,01,01,03,"[-7.20561380e+00  1.10385017e+00  1.16073462e-01  3.66747417e-01
  1.74066847e-01  3.13894285e-01  3.71942809e-02  1.60570405e-01
  7.05229489e-03  6.02985567e-02  9.19563621e-02  7.55564738e-02
  9.75077898e-02  8.85902611e-02  8.30490063e-02  1.30821625e-01
  7.03286746e-02  9.62840342e-02  8.64307398e-02  1.39086204e-01
  1.16887735e-01  8.21071470e-02  1.25348950e-01  1.23538508e-01
  1.10370079e-01  1.05567267e-01  8.92783729e-02  1.03031130e-01
  7.50153543e-02  1.04758600e-01  9.06457556e-02  9.56967822e-02
  1.08511912e-01  1.14605527e-01  1.26549567e-01  1.11612847e-01
  1.03902136e-01  1.30186105e-01  1.04055915e-01  1.07211983e-01
  1.27132825e-01  1.27176961e-01  1.26968051e-01  1.26880461e-01
  1.27353789e-01  1.28001688e-01  1.28513600e-01  1.28421607e-01
  1.28835843e-01  1.28548937e-01  1.27763453e-01  1.27670743e-01
  1.22577104e-01  1.21528169e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-02-02-01-02-03.wav,03,01,02,02,01,02,03,"[-7.17771169e+00  1.28960720e+00  1.26811405e-03  2.59246001e-01
  1.27618448e-01  3.24601846e-01  3.83420550e-02  9.79421255e-02
 -4.79714774e-02  9.58406902e-02  7.63161532e-02  5.83285476e-02
  1.61346757e-01  1.60149818e-01  3.31776910e-02  1.51666787e-01
  9.42407308e-02  7.09468612e-02  1.33273341e-01  1.34102480e-01
  9.95586253e-02  8.99706214e-02  1.67733715e-01  1.03861365e-01
  5.36529118e-02  1.14157634e-01  7.99323142e-02  1.12850903e-01
  9.07713206e-02  1.04610975e-01  1.11320722e-01  1.01499997e-01
  1.03462033e-01  1.21748872e-01  1.21000949e-01  1.14478625e-01
  8.38406751e-02  1.03184001e-01  8.26492201e-02  6.79819111e-02
  1.35324749e-01  1.35490191e-01  1.35917880e-01  1.35983836e-01
  1.36281623e-01  1.35513281e-01  1.35991240e-01  1.36181063e-01
  1.35629236e-01  1.35470563e-01  1.35554377e-01  1.35606719e-01
  1.30665327e-01  1.29790050e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-01-01-02-01-03.wav,03,01,01,01,02,01,03,"[-7.21747404  1.03666996  0.09110181  0.31758476  0.15012587  0.28073543
  0.08700619  0.09180076  0.01948914  0.1263221   0.09697442  0.05638569
  0.12929513  0.13182646  0.07044728  0.12757258  0.12346273  0.09798803
  0.10308071  0.11413768  0.10819018  0.08504915  0.12780375  0.10117949
  0.07730287  0.09802778  0.10150359  0.11014477  0.08483693  0.09086131
  0.11130138  0.11720038  0.0984367   0.11023559  0.11736577  0.10633124
  0.11005806  0.10881205  0.09600057  0.10432715  0.13642668  0.13673759
  0.13689418  0.13704176  0.13718914  0.13677529  0.13583986  0.13562168
  0.13607094  0.13635372  0.13658868  0.13650495  0.13160633  0.13084782]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-08-02-01-02-03.wav,03,01,08,02,01,02,03,"[-7.20552648e+00  1.10504147e+00 -5.37571896e-02  2.69909288e-01
  1.09256841e-01  2.10300093e-01 -2.02467559e-02  1.26496676e-01
 -5.02824131e-04  8.03537298e-02  1.41540461e-01  3.41348375e-02
  7.95035598e-02  1.86171321e-01  6.55602743e-02  8.86395744e-02
  1.12883842e-01  1.23425041e-01  9.21869401e-02  7.10490172e-02
  9.86196277e-02  7.37197786e-02  1.07789844e-01  9.26221464e-02
  7.12042414e-02  7.00370347e-02  9.31218291e-02  1.50881862e-01
  8.80236267e-02  1.22211541e-01  1.49310230e-01  1.57945385e-01
  1.38095939e-01  1.53527336e-01  1.72586732e-01  1.73657987e-01
  1.49752306e-01  1.31018248e-01  1.46141491e-01  1.33810609e-01
  1.37309375e-01  1.37907948e-01  1.38121575e-01  1.37861956e-01
  1.37251599e-01  1.36706865e-01  1.37089652e-01  1.36973506e-01
  1.36735500e-01  1.36863647e-01  1.37058556e-01  1.37251900e-01
  1.31559950e-01  1.30810463e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-02-02-01-01-03.wav,03,01,02,02,01,01,03,"[-7.13506487e+00  1.52242523e+00 -3.19218880e-02  2.39270843e-01
  6.64774254e-02  2.59076702e-01  2.71679089e-02  4.53927867e-02
 -5.16898090e-02  1.63514817e-01  6.64134562e-02  1.22739479e-02
  2.35386332e-01  2.01768401e-01  2.27225737e-04  1.55042988e-01
  1.25564715e-01  6.60135471e-02  1.21675562e-01  1.33803735e-01
  1.18786440e-01  8.08049332e-02  1.46574722e-01  9.91500509e-02
  4.61472967e-02  9.10537691e-02  8.24356250e-02  1.28283320e-01
  7.67165938e-02  1.03899289e-01  1.03588028e-01  9.60633427e-02
  1.18342596e-01  1.16755889e-01  1.19626051e-01  1.14473582e-01
  9.27628803e-02  1.01864161e-01  9.76976296e-02  8.70705833e-02
  1.25597079e-01  1.25998050e-01  1.25997848e-01  1.26428804e-01
  1.26664358e-01  1.26226127e-01  1.26355454e-01  1.26696912e-01
  1.26877291e-01  1.25659552e-01  1.25665934e-01  1.25763742e-01
  1.20934230e-01  1.20218786e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-02-01-01-02-03.wav,03,01,02,01,01,02,03,"[-7.2146159   1.0579136   0.11333702  0.30440348  0.13341492  0.28236479
  0.05741061  0.09984636  0.01551228  0.14325233  0.1086813   0.07672577
  0.15470088  0.14071049  0.04145739  0.14237046  0.10761312  0.07947841
  0.10561061  0.118233    0.09746115  0.09790314  0.14806561  0.07984173
  0.08827241  0.12125527  0.08169641  0.10385193  0.08369396  0.09508727
  0.10938731  0.10687316  0.09829258  0.11866365  0.1170299   0.11182834
  0.10561501  0.11085075  0.09590065  0.0982508   0.13346143  0.13344538
  0.13298008  0.1329235   0.1332396   0.13349246  0.13417806  0.1338996
  0.13380381  0.13379689  0.13413781  0.13408376  0.12944462  0.12887103]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-06-01-01-02-03.wav,03,01,06,01,01,02,03,"[-7.15872304  1.37927575  0.00984521  0.35041706  0.12879281  0.33134746
  0.01978833  0.08221399 -0.06581647  0.04418635  0.1294596   0.03259345
  0.08955031  0.08899431  0.03740147  0.08472595  0.07801666  0.08588748
  0.08350796  0.10209177  0.07089117  0.09964907  0.13085448  0.07947975
  0.06009847  0.07426501  0.07484985  0.11885426  0.08637843  0.07770989
  0.0817885   0.12431243  0.10764478  0.13729637  0.10965118  0.1132555
  0.12874002  0.11485321  0.11258091  0.10421757  0.14738013  0.1479237
  0.1480824   0.14825239  0.14813532  0.14754675  0.14703048  0.14693294
  0.1483347   0.1487999   0.14827078  0.14778788  0.14274314  0.14185222]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-05-01-02-02-03.wav,03,01,05,01,02,02,03,"[-7.16953943  1.33134486 -0.03075403  0.29495444  0.11285879  0.28923015
  0.02525432  0.08700072 -0.05555703  0.04034789  0.05171451  0.04307918
  0.07210627  0.09710961  0.07953308  0.1342326   0.07280806  0.04572964
  0.08640482  0.12558431  0.13902462  0.1003084   0.1673274   0.113311
  0.103724    0.11542455  0.08774633  0.12239405  0.09599603  0.08847186
  0.08679021  0.12911507  0.09339647  0.11916337  0.12092512  0.1163584
  0.09971715  0.1057947   0.10153761  0.10124877  0.14739501  0.14823185
  0.14763649  0.14821684  0.14877853  0.14854346  0.14778282  0.14765184
  0.14803984  0.14788832  0.14740509  0.14720879  0.14260462  0.14139863]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-06-01-02-01-03.wav,03,01,06,01,02,01,03,"[-7.19135049e+00  1.18671343e+00  4.63346967e-03  3.77783446e-01
  1.06157883e-01  2.84102810e-01  5.81935456e-02  9.16784380e-02
 -3.29417055e-02  3.94486807e-02  8.84391654e-02  3.05261476e-02
  1.05016702e-01  1.33613028e-01  3.62379046e-02  1.05851350e-01
  9.68594167e-02  1.12954176e-01  9.85212300e-02  9.21739673e-02
  1.05472692e-01  8.06170162e-02  1.47918812e-01  9.22285986e-02
  6.78275049e-02  9.39275550e-02  8.85306011e-02  1.16539185e-01
  7.72800479e-02  9.13425902e-02  1.00807032e-01  1.32132482e-01
  1.11788638e-01  1.25783303e-01  1.07953995e-01  1.16267126e-01
  1.13883682e-01  1.13222019e-01  1.10659200e-01  9.26788052e-02
  1.49545052e-01  1.49588512e-01  1.50054074e-01  1.50923981e-01
  1.51594559e-01  1.50603934e-01  1.49312230e-01  1.48932275e-01
  1.49733231e-01  1.49907114e-01  1.50079436e-01  1.50058753e-01
  1.44541590e-01  1.43651770e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-07-02-02-02-03.wav,03,01,07,02,02,02,03,"[-7.17111166  1.28719771 -0.07684586  0.34733891  0.01780293  0.21190679
 -0.01880752  0.14827048 -0.08434299  0.13438678  0.0084934   0.04989309
  0.09721779  0.08882459  0.10699196  0.0654931   0.04329993  0.150411
  0.07856623  0.0584981   0.08159287  0.09584498  0.12121105  0.07918864
  0.05919035  0.09589084  0.02871639  0.09810804  0.08149878  0.06962707
  0.10740531  0.1434268   0.13529867  0.14616529  0.14384281  0.17292382
  0.17375636  0.15320016  0.14611034  0.13447247  0.1563527   0.15721123
  0.1572208   0.1564938   0.15682194  0.15730149  0.1574408   0.15798578
  0.15777873  0.15773003  0.15805801  0.15709802  0.15148667  0.15006418]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-04-01-02-02-03.wav,03,01,04,01,02,02,03,"[-7.19647221  1.17455267  0.12866137  0.35183109  0.15049295  0.29905457
  0.10466915  0.08687074 -0.01728731  0.13432321  0.09818845  0.04439167
  0.13732137  0.15162714  0.06497374  0.13100587  0.10880365  0.12000148
  0.11367433  0.10974827  0.11476542  0.10288413  0.1183563   0.09142282
  0.07923357  0.08146407  0.07793624  0.11831715  0.08523829  0.07875523
  0.07967735  0.10893112  0.10456333  0.10966061  0.10433015  0.09720057
  0.10708115  0.08884694  0.07616562  0.09072267  0.12902988  0.1291713
  0.12905615  0.12869978  0.12891372  0.12868721  0.12807742  0.12787847
  0.12808064  0.12807541  0.12829506  0.12915415  0.12278492  0.12211097]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-04-02-01-02-03.wav,03,01,04,02,01,02,03,"[-7.19490856  1.15252754  0.02551955  0.27043554  0.10216488  0.24952132
  0.03979221  0.09105756 -0.08726293  0.03610592  0.01951833 -0.01491482
  0.08327782  0.08552958 -0.0269824   0.0602295   0.05207165  0.06241438
  0.0846826   0.08511352  0.10302625  0.08121172  0.15152929  0.13526312
  0.11318481  0.15661352  0.14164699  0.16546861  0.11360162  0.12136381
  0.14019311  0.15111248  0.11768072  0.09789651  0.15611448  0.15375992
  0.15930232  0.18640067  0.17581216  0.15153094  0.14666596  0.14711457
  0.14783499  0.14840449  0.14807143  0.14761524  0.14689785  0.14670239
  0.14740864  0.14731498  0.14729168  0.14686603  0.14206809  0.14113744]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-05-02-01-02-03.wav,03,01,05,02,01,02,03,"[-7.12719539  1.45438858 -0.26917856  0.36198504  0.08276304  0.20335704
 -0.04817534  0.14045395 -0.11382931 -0.07371066  0.07012646  0.01695883
  0.01407199  0.05760308  0.01972726  0.08068154  0.06325204  0.05861418
  0.06738307  0.09954446  0.06465204  0.04982484  0.08997918  0.11686404
  0.05643366  0.13054896  0.09846638  0.18260612  0.19330704  0.18669225
  0.1761465   0.20945805  0.22146402  0.1980851   0.17917428  0.20321754
  0.18550038  0.20903867  0.19393779  0.17239397  0.12360282  0.12464617
  0.12340215  0.12303315  0.12362136  0.12390162  0.12345197  0.12418177
  0.12607085  0.12576102  0.12499629  0.12443753  0.11651983  0.11576136]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-07-01-02-01-03.wav,03,01,07,01,02,01,03,"[-7.22531099  0.94027869  0.11134391  0.3468743   0.14982015  0.30814719
  0.00963629  0.13727017 -0.03886538  0.16107734  0.08128358  0.12233581
  0.14700692  0.0676349   0.05557897  0.11319349  0.08842674  0.11934782
  0.09685617  0.10631336  0.11513771  0.09147973  0.11244427  0.12281074
  0.0680483   0.08900854  0.09212029  0.11754021  0.08379977  0.11657323
  0.10119257  0.10560975  0.1355912   0.12388211  0.09381879  0.1403802
  0.11715645  0.13034061  0.11314077  0.1114188   0.13774635  0.13784287
  0.13729571  0.1368337   0.13714455  0.13718678  0.13760851  0.13844583
  0.1392911   0.13963363  0.13907763  0.13813751  0.13256171  0.13145064]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-08-02-01-01-03.wav,03,01,08,02,01,01,03,"[-7.19395965e+00  1.19452859e+00 -2.64790976e-02  2.10383627e-01
  9.83344824e-02  1.90283239e-01 -3.55260638e-02  1.35948329e-01
 -2.29361240e-02  7.11247156e-02  8.81251553e-02  3.47981767e-03
  7.63781683e-02  1.61436777e-01  7.97818827e-02  8.58686117e-02
  9.84974526e-02  1.19576976e-01  7.71155196e-02  7.85000258e-02
  1.33662179e-01  8.63407048e-02  1.01092754e-01  8.58273605e-02
  9.92340163e-02  9.62192158e-02  1.04512095e-01  1.27513711e-01
  8.85605378e-02  1.19355901e-01  1.17668160e-01  1.24358389e-01
  1.28668751e-01  1.46807809e-01  1.56473978e-01  1.64442806e-01
  1.45284078e-01  1.45513645e-01  1.39731907e-01  1.37537489e-01
  1.47997894e-01  1.48373520e-01  1.48337686e-01  1.48965094e-01
  1.48770711e-01  1.48784061e-01  1.47850332e-01  1.47013361e-01
  1.47149008e-01  1.47734417e-01  1.48000795e-01  1.48357756e-01
  1.42094956e-01  1.41302482e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-05-01-01-02-03.wav,03,01,05,01,01,02,03,"[-7.19281799e+00  1.20008330e+00  1.33665572e-03  3.03844010e-01
  1.96893945e-01  2.76109530e-01  4.55626493e-02  1.30316774e-01
  8.75597471e-03  3.64767839e-02  9.39605593e-02  4.78616707e-02
  5.08006690e-02  9.19788991e-02  7.19915665e-02  1.21916550e-01
  8.26030715e-02  6.34519870e-02  9.38667267e-02  1.40050109e-01
  1.29212992e-01  9.76302279e-02  1.53047044e-01  1.08184268e-01
  1.09190570e-01  1.16319707e-01  7.91655697e-02  1.07913607e-01
  9.63642506e-02  1.04150874e-01  8.91209515e-02  1.06363268e-01
  1.05176075e-01  1.17418664e-01  1.17082679e-01  1.22125052e-01
  1.11792253e-01  1.11757277e-01  1.21336191e-01  9.95840674e-02
  1.38998676e-01  1.38958325e-01  1.38741321e-01  1.38071637e-01
  1.38351029e-01  1.38381387e-01  1.39044595e-01  1.39151534e-01
  1.39967680e-01  1.39353555e-01  1.38555399e-01  1.38819435e-01
  1.33358539e-01  1.32267858e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-07-01-02-02-03.wav,03,01,07,01,02,02,03,"[-7.1917968   1.18930914  0.0078357   0.26186946  0.12981744  0.32820921
 -0.02461851  0.13515464 -0.05956927  0.11652283  0.05250532  0.08573386
  0.1930441   0.08037647  0.07582534  0.10197037  0.04586609  0.12200752
  0.09356622  0.08561206  0.13865912  0.09731425  0.11931627  0.10059341
  0.08171008  0.08786527  0.07046608  0.12558748  0.09333805  0.08664204
  0.10567314  0.0943488   0.13124029  0.13035033  0.09817984  0.12124782
  0.11512232  0.12782279  0.10050931  0.10108993  0.14590313  0.14654669
  0.14670414  0.14655302  0.14653593  0.14698656  0.14732677  0.14734873
  0.14752605  0.14742873  0.14694462  0.14612758  0.14156555  0.1401847 ]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_03/03-01-02-01-02-01-03.wav,03,01,02,01,02,01,03,"[-7.19593054e+00  1.16902957e+00  9.94967109e-02  3.12169357e-01
  1.19607890e-01  3.57021022e-01  5.97555456e-02  3.61731281e-02
  5.75392385e-03  2.02808748e-01  7.59416270e-02  4.85495174e-02
  1.77680446e-01  1.28824910e-01  3.55572297e-02  1.48108373e-01
  8.76746749e-02  1.03325150e-01  1.14280289e-01  1.06761863e-01
  1.13491947e-01  9.92800848e-02  1.16345085e-01  9.58193320e-02
  9.11290186e-02  1.03063800e-01  8.12934263e-02  1.25438638e-01
  8.29991815e-02  8.56389213e-02  1.02747377e-01  1.03985412e-01
  1.13945014e-01  1.00031780e-01  1.07168163e-01  1.18313286e-01
  8.30373680e-02  9.80941305e-02  1.12895948e-01  1.01629901e-01
  1.27584307e-01  1.26575421e-01  1.26173496e-01  1.26250454e-01
  1.26744178e-01  1.27025343e-01  1.27385669e-01  1.27976082e-01
  1.28275968e-01  1.27481476e-01  1.27360327e-01  1.27886239e-01
  1.22543107e-01  1.21800685e-01]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_05/03-01-03-02-01-02-05.wav,03,01,03,02,01,02,05,"[-7.20984621  1.09769829  0.02953425  0.17266472  0.0887268   0.22673103
  0.04927745  0.08336637  0.05659133  0.09736087 -0.01610549  0.0565659
  0.15878235  0.11732206  0.02744264  0.1425968   0.13292065  0.10000442
  0.10595907  0.09228241  0.08361859  0.08792353  0.08302388  0.10581712
  0.07230553  0.10533603  0.12007256  0.13539979  0.12012805  0.15689247
  0.16242868  0.15237615  0.13139334  0.17669474  0.16689656  0.15541182
  0.18218636  0.17714774  0.1476492   0.14025216  0.12373192  0.12435387
  0.12474179  0.12409419  0.12371766  0.12423358  0.12428524  0.12427138
  0.12450162  0.12456668  0.12436185  0.12409552  0.11843868  0.117776  ]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_05/03-01-04-02-01-02-05.wav,03,01,04,02,01,02,05,"[-7.23875882  0.86161029  0.19340069  0.27372352  0.24243105  0.26741494
  0.11611842  0.1409249   0.07648821  0.12318     0.11476928  0.1097631
  0.14681185  0.11286551  0.1043754   0.10642232  0.11840885  0.11636932
  0.12230489  0.13271553  0.10394981  0.11091716  0.13046716  0.11101268
  0.09728825  0.10487133  0.08158183  0.09849661  0.11113873  0.10230878
  0.10969444  0.13345774  0.1020272   0.09324589  0.12165179  0.1162799
  0.12518224  0.11852041  0.09076063  0.10505004  0.11383741  0.11387205
  0.11417102  0.11456328  0.11466443  0.11465106  0.11517806  0.11470879
  0.11413639  0.1142404   0.11439453  0.11419715  0.1093685   0.10877508]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-02-05.wav,03,01,07,02,01,02,05,"[-7.23482811  0.90205878  0.13436485  0.30397694  0.16341082  0.19095489
 -0.01453612  0.12964958  0.07573565  0.10733934  0.09234615  0.08925212
  0.08616676  0.14171482  0.10888997  0.09837097  0.11829358  0.1468877
  0.11110127  0.10279873  0.10674515  0.09402934  0.10734618  0.15444162
  0.10270459  0.10606863  0.10993219  0.11572861  0.09328149  0.11159588
  0.1200327   0.13154605  0.09995786  0.11855801  0.11563825  0.122063
  0.11775372  0.12915054  0.12893622  0.13894941  0.13086676  0.13111308
  0.13112182  0.13131373  0.13124897  0.13105654  0.13122633  0.13117827
  0.13099485  0.13061806  0.13066139  0.13078247  0.12518678  0.12422281]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_05/03-01-04-02-02-02-05.wav,03,01,04,02,02,02,05,"[-7.24267706  0.83984408  0.16676433  0.24580636  0.20507088  0.23728897
  0.11275135  0.13331933  0.10434101  0.09181098  0.09664961  0.11307344
  0.15045676  0.12827811  0.1007401   0.10282846  0.12006872  0.11637126
  0.15506696  0.13428866  0.08691946  0.09700716  0.11385509  0.13823336
  0.11794795  0.10520599  0.10050045  0.08156637  0.12241902  0.11494287
  0.11401811  0.14226317  0.10313342  0.09858     0.1290646   0.12272123
  0.1311927   0.12249055  0.09513687  0.11539386  0.11705237  0.11705233
  0.11703725  0.1172045   0.11753497  0.11891748  0.11945181  0.11730304
  0.11698702  0.1169109   0.1171939   0.11735232  0.11290038  0.11236718]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_05/03-01-03-02-02-01-05.wav,03,01,03,02,02,01,05,"[-7.21050324  1.09007723  0.110285    0.26151904  0.13895598  0.23680329
  0.07172191  0.08689936  0.07394533  0.03954027 -0.02764139  0.07266372
  0.15791855  0.10929958  0.03312998  0.11735239  0.11990134  0.10197061
  0.11085597  0.10595782  0.07347188  0.08755428  0.10467326  0.11948691
  0.06512098  0.09809172  0.10716741  0.08477402  0.08202146  0.09229978
  0.13008623  0.13272942  0.11118052  0.16653609  0.14696159  0.14425535
  0.16097698  0.14231895  0.11762453  0.14772685  0.13465279  0.13462244
  0.13492258  0.1356053   0.1357786   0.13598695  0.13619739  0.13595116
  0.13565877  0.13510351  0.13532461  0.13531802  0.12996726  0.12919967]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_05/03-01-05-01-01-02-05.wav,03,01,05,01,01,02,05,"[-7.21733919  1.03846897  0.05402298  0.28271737  0.18890567  0.28622219
 -0.03525484  0.11412338  0.1086394   0.13679997  0.07929346  0.09406374
  0.1329009   0.13485209  0.08640637  0.13587353  0.12474869  0.10632413
  0.1203166   0.1175352   0.08538017  0.10778581  0.10875608  0.12557426
  0.08156446  0.11409204  0.0930706   0.10030557  0.10344565  0.10601147
  0.10622902  0.1152029   0.10938478  0.12367075  0.11788385  0.12147805
  0.12738101  0.124207    0.10903087  0.13256423  0.12154233  0.12170022
  0.12228054  0.1230504   0.12299037  0.12247477  0.12286232  0.12279754
  0.12203416  0.12143227  0.12145447  0.12164477  0.11592261  0.11517405]"
/home/dominik/.cache/kagglehub/datasets/uwrfkaggler/ravdess-emotional-speech-audio/versions/1/audio_speech_actors_01-24/Actor_05/03-01-06-01-01-02-05.wav,03,01,06,01,01,02,05,"[-7.24477887  0.81585043  0.14990839  0.27014722  0.16855989  0.24818292
  0.05040743  0.13664688  0.08978     0.10473272  0.10743054  0.11522816
  0.11863171  0.12737498  0.10575241  0.09920612  0.10677291  0.11087212
  0.12802024  0.10074954  0.12174516  0.13695545  0.1152199   0.12159035
  0.11091517  0.10339561  0.10121412  0.11152895  0.10574832  0.09898313
  0.1197179   0.13335989  0.10327907  0.11523292  0.12464902  0.11141179
  0.12537577  0.11477665  0.10973721  0.11849504  0.12806783  0.12863229
  0.1286377   0.12903238  0.128812    0.12879475  0.12892811  0.12854942
  0.12851375  0.12818259  0.12787235  0.12783682  0.12305216  0.12228071]"
